country,hdi,life_expectancy,expec_yr_school,mean_yr_school,gross_inc_percap,HDI_Category
Lithuania,0.878,75.44,16.85014915,13.18838978,32541.16488,Very High
Lithuania,0.882,75.677,16.77666092,13.29162661,34362.0001,Very High
Lithuania,0.886,76.212,16.48349953,13.39486345,35897.09848,Very High
Lithuania,0.88,75.068,16.37162018,13.49810028,36103.01004,Very High
Lithuania,0.875,73.72,16.39982986,13.49810028,37854.46788,Very High
Lithuania,0.879,74.293,16.39982986,13.49810028,38131.23588,Very High
Luxembourg,0.793,75.605,10.49890687,8.820647886,73136.96979,High
Luxembourg,0.802,75.833,10.79678407,8.991640091,79231.59681,Very High
Luxembourg,0.806,75.388,11.1031127,9.165947056,78632.7918,Very High
Luxembourg,0.815,75.942,11.41813256,9.340254021,79859.86319,Very High
Luxembourg,0.824,76.466,11.74209023,9.514560986,78492.97476,Very High
Luxembourg,0.828,76.705,11.80346966,9.68886795,81516.95564,Very High
Luxembourg,0.834,76.597,12.15493011,9.863174915,81642.37031,Very High
Luxembourg,0.84,76.889,12.32374001,10.03748188,88624.8808,Very High
Luxembourg,0.847,77.002,12.71479034,10.21178885,89055.26374,Very High
Luxembourg,0.861,77.621,13.49341965,10.38609581,91804.01146,Very High
Luxembourg,0.864,77.811,13.41460991,10.56040277,94964.10887,Very High
Luxembourg,0.867,78.161,13.30146027,10.73470974,99649.60383,Very High
Luxembourg,0.872,78.361,13.43264008,10.99867487,91304.67074,Very High
Luxembourg,0.873,77.768,13.41771984,11.26264,84012.16517,Very High
Luxembourg,0.881,79.22,13.35352993,11.35346246,99738.93059,Very High
Luxembourg,0.882,79.401,13.28934002,11.44428492,101427.5734,Very High
Luxembourg,0.882,79.415,13.22515011,11.53510737,91790.12461,Very High
Luxembourg,0.885,79.477,13.28186989,11.62592983,109543.0748,Very High
Luxembourg,0.898,80.472,13.33858967,12.21762991,103885.7128,Very High
Luxembourg,0.908,80.613,13.60389471,12.80932999,74223.99938,Very High
Luxembourg,0.912,80.573,13.86919975,12.83508015,78714.40594,Very High
Luxembourg,0.913,80.766,13.92474508,12.85511971,79002.47447,Very High
Luxembourg,0.917,80.982,13.98029041,13.00098991,86227.9047,Very High
Luxembourg,0.922,81.366,14.02516365,13.20458984,81159.9581,Very High
Luxembourg,0.927,81.734,14.07003689,13.42529011,81842.65573,Very High
Luxembourg,0.914,81.838,14.11491013,12.45672989,72288.53649,Very High
Luxembourg,0.922,82.053,14.16722965,12.84430344,77202.31171,Very High
Luxembourg,0.918,81.734,14.10188961,12.65323261,82296.95125,Very High
Luxembourg,0.921,81.803,14.14490032,12.82510172,81479.2735,Very High
Luxembourg,0.925,82.143,14.18776035,13.01519217,77422.85283,Very High
Luxembourg,0.921,81.433,14.19941044,12.9600811,76503.96475,Very High
Luxembourg,0.927,82.629,14.19705009,12.9600811,78650.58786,Very High
Luxembourg,0.927,82.591,14.19705009,12.9600811,78554.2364,Very High
Madagascar,0.431,57.372,7.648184013,3.771085909,1514.43536,Low
Madagascar,0.438,57.938,7.8235267,3.902890818,1539.726532,Low
Madagascar,0.445,58.57,7.998869387,4.034695727,1586.596491,Low
Madagascar,0.442,58.892,8.174212074,4.166500637,1349.739504,Low
Madagascar,0.451,59.491,8.349554761,4.298305546,1439.523757,Low
Madagascar,0.459,60.149,8.524897448,4.430110455,1476.594045,Low
Madagascar,0.464,60.57,8.700240135,4.476048265,1492.356821,Low
Madagascar,0.469,61.315,8.78221035,4.521986076,1524.076225,Low
Madagascar,0.477,61.757,9.072059631,4.567923886,1585.972956,Low
Madagascar,0.485,62.142,9.417539597,4.613861697,1644.941953,Low
Madagascar,0.488,62.734,9.907520294,4.659799508,1525.698531,Low
Madagascar,0.488,62.873,9.911525249,4.705737318,1486.927503,Low
Madagascar,0.49,63.494,9.915530205,4.751675129,1467.542637,Low
Madagascar,0.492,63.544,10.08837032,4.79761294,1449.11078,Low
Madagascar,0.494,63.962,10.14561033,4.84355075,1439.94405,Low
Madagascar,0.497,64.255,10.20285034,4.889488561,1460.250114,Low
Madagascar,0.499,64.339,10.31361961,4.935426371,1450.16889,Low
Madagascar,0.501,64.997,10.13768959,4.981364182,1464.426745,Low
Madagascar,0.502,65.094,10.00907993,5.027301993,1499.246896,Low
Madagascar,0.502,65.27,9.880470276,5.073239803,1503.650057,Low
Madagascar,0.498,65.882,9.36977005,4.912999948,1530.056557,Low
Madagascar,0.486,65.182,9.213435879,4.752760092,1393.178078,Low
Madagascar,0.484,64.485,9.213435879,4.592520237,1454.431899,Low
Madagascar,0.487,65.23,9.213435879,4.592520237,1463.547925,Low
Malawi,0.299,43.323,5.295790195,2.277381717,915.0086761,Low
Malawi,0.303,43.312,5.38188982,2.325717982,965.3507886,Low
Malawi,0.31,43.413,6.293459892,2.374054247,869.4606571,Low
Malawi,0.316,43.388,6.444399834,2.422390512,940.5414888,Low
Malawi,0.317,43.561,6.838300228,2.470726777,854.680072,Low
Malawi,0.362,43.641,10.48311996,2.519063042,999.5306665,Low
Malawi,0.365,43.441,10.50319004,2.582272004,1052.094036,Low
Malawi,0.367,43.131,10.73113664,2.645480966,1070.995723,Low
Malawi,0.369,42.848,10.95908324,2.708689928,1089.927698,Low
Malawi,0.376,43.568,11.18702984,2.860732864,1098.370963,Low
Malawi,0.378,44.518,10.67986965,3.0127758,1090.304104,Low
Malawi,0.386,45.895,11.06842041,3.164818736,1011.785708,Low
Malawi,0.394,47.221,11.12308025,3.316861672,1004.041368,Low
Malawi,0.402,48.79,10.79578495,3.468904607,1034.683819,Low
Malawi,0.41,50.453,10.46848965,3.620947543,1062.348894,Low
Malawi,0.417,52.044,10.32409,3.772990479,1067.461465,Low
Malawi,0.426,53.238,10.40538025,3.925033415,1086.734921,Low
Malawi,0.433,53.946,10.2425499,4.077076351,1157.775027,Low
Malawi,0.442,54.604,10.40590668,4.229119287,1210.877997,Low
Malawi,0.452,55.448,10.56926346,4.381162223,1274.154689,Low
Malawi,0.461,56.381,10.73262024,4.533205159,1322.92992,Low
Malawi,0.469,57.455,10.78287029,4.685248094,1348.988245,Low
Malawi,0.476,58.679,10.86080125,4.83729103,1336.228324,Low
Malawi,0.484,59.729,10.93929544,4.989333966,1369.538709,Low
Malawi,0.493,60.899,11.01835693,5.141376902,1406.793918,Low
Malawi,0.498,61.378,11.09798983,5.293419838,1406.827724,Low
Malawi,0.501,62.209,11.17819825,5.283483887,1403.335355,Low
Malawi,0.506,62.977,11.25898636,5.273547935,1420.654739,Low
Malawi,0.509,63.276,11.34035835,5.263611984,1443.747419,Low
Malawi,0.514,64.119,11.42231844,5.253676033,1482.104454,Low
Malawi,0.512,63.717,11.50487088,5.243740082,1454.661811,Low
Malawi,0.509,62.904,11.50487088,5.243740082,1456.158176,Low
Malawi,0.508,62.898,11.50487088,5.243740082,1432.472806,Low
Malaysia,0.649,71.307,10.47682953,6.145886365,10209.35456,Medium
Malaysia,0.657,71.442,10.62166023,6.339768845,10766.66043,Medium
Malaysia,0.665,71.526,10.79524994,6.533651324,11404.81276,Medium
Malaysia,0.671,71.826,10.74794006,6.727533804,12217.88443,Medium
Malaysia,0.679,72.163,10.79310036,6.921416283,12995.37815,Medium
Malaysia,0.686,72.384,10.84197998,7.115298763,13862.95753,Medium
Malaysia,0.696,72.327,11.29596011,7.228240013,14854.03536,Medium
Malaysia,0.707,72.284,11.74994024,7.525190115,15397.48971,High
Malaysia,0.71,72.168,12.20392036,7.822140217,13872.98364,High
Malaysia,0.715,72.283,12.15513039,8.119090319,14100.85328,High
Malaysia,0.726,72.775,12.39342976,8.416040421,14747.65195,High
Malaysia,0.726,73.344,12.32275009,8.251122379,14692.03684,High
Malaysia,0.725,73.563,12.24785995,8.086204338,15142.33417,High
Malaysia,0.73,73.796,12.62555027,7.921286297,15838.66638,High
Malaysia,0.731,73.898,12.70936012,7.756368256,16512.29032,High
Malaysia,0.728,74.096,12.34197998,7.591450214,17166.00666,High
Malaysia,0.732,74.164,11.94384003,8.084400058,17986.87031,High
Malaysia,0.744,74.211,12.17440033,8.577349901,18861.51362,High
Malaysia,0.754,74.25,12.36715031,9.070299745,19155.9859,High
Malaysia,0.761,74.227,12.55362034,9.563249588,18734.68225,High
Malaysia,0.768,74.442,12.78493023,9.6979599,19501.46237,High
Malaysia,0.771,74.746,12.64017963,9.809384982,20382.69084,High
Malaysia,0.777,74.944,12.86585999,9.920810064,20862.54955,High
Malaysia,0.782,75.035,13.00280952,10.03223515,21605.79184,High
Malaysia,0.787,75.146,13.12631989,10.14366023,22568.72905,High
Malaysia,0.792,75.094,13.28528023,10.25508531,23494.47158,High
Malaysia,0.798,75.289,13.46302986,10.36651039,24178.17869,High
Malaysia,0.8,75.476,13.27797031,10.45936012,25204.5409,Very High
Malaysia,0.802,75.644,13.14906979,10.55220985,26002.09116,Very High
Malaysia,0.805,75.76,13.0999403,10.64505959,26950.91546,Very High
Malaysia,0.802,75.938,12.95814991,10.74828052,25314.33845,Very High
Malaysia,0.798,74.884,12.93247032,10.74828052,25619.19829,High
Malaysia,0.807,76.26,12.93247032,10.74828052,27295.41224,Very High
Maldives,0.588,67.476,9.679223577,3.988042596,9809.157585,Medium
Maldives,0.599,68.702,9.94855838,3.883512705,10756.89603,Medium
Maldives,0.606,69.225,10.22538771,3.778982813,11505.08356,Medium
Maldives,0.611,69.572,10.50992012,3.674452922,11839.40851,Medium
Maldives,0.625,70.088,11.32818031,3.569923031,12519.03231,Medium
Maldives,0.635,70.876,11.83312988,3.465393139,13052.91883,Medium
Maldives,0.639,72.181,11.9653101,3.469937917,12280.06378,Medium
Maldives,0.642,73.291,11.62115955,3.474482695,13142.89429,Medium
Maldives,0.655,74.06,12.01966953,3.479027473,14543.14634,Medium
Maldives,0.656,73.538,12.02897894,3.483572251,15287.20714,Medium
Maldives,0.655,74.751,12.03828835,3.488117029,13382.37702,Medium
Maldives,0.67,75.13,12.04759777,3.78579998,16391.40757,Medium
Maldives,0.67,75.686,12.05690718,4.058446364,14162.42816,Medium
Maldives,0.682,76.543,12.06621659,4.331092748,15423.8191,Medium
Maldives,0.684,77.069,12.075526,4.603739132,14050.92438,Medium
Maldives,0.692,77.657,12.08483541,4.876385515,14363.23615,Medium
Maldives,0.701,78.124,12.09414482,5.149031899,15300.31364,High
Maldives,0.708,78.682,12.10345423,5.421678283,15355.44089,High
Maldives,0.715,79.057,12.11276364,5.694324667,15648.36655,High
Maldives,0.723,79.424,12.12207305,5.966971051,16410.16419,High
Maldives,0.728,79.695,12.13138247,6.239617434,16414.93039,High
Maldives,0.734,79.872,12.14069188,6.512263818,16911.45422,High
Maldives,0.74,79.943,12.15000129,6.784910202,17474.64201,High
Maldives,0.747,80.013,12.1593107,7.096234139,18055.72465,High
Maldives,0.753,80.116,12.16862011,7.421843098,18679.92536,High
Maldives,0.737,79.875,12.17795095,7.762392544,12331.54632,High
Maldives,0.753,79.918,12.17795095,7.762392544,16857.60546,High
Maldives,0.762,80.839,12.17795095,7.762392544,18846.79219,High
Mali,0.236,46.62,1.942090034,0.844106169,1330.966126,Low
Mali,0.244,47.216,2.014780045,0.881621999,1465.712189,Low
Mali,0.248,47.496,2.152940035,0.919137829,1387.941777,Low
Mali,0.255,47.733,2.360039949,0.956653659,1407.147937,Low
Mali,0.262,47.742,2.593649983,0.994169488,1413.235637,Low
Mali,0.268,47.816,2.827260017,1.031685318,1386.833868,Low
Mali,0.275,47.792,3.064179897,1.06216693,1453.054575,Low
Mali,0.286,48.531,3.414890051,1.092648542,1486.838605,Low
Mali,0.297,49.164,3.705430031,1.123130153,1562.322879,Low
Mali,0.308,49.797,4.100180149,1.153611765,1615.144307,Low
Mali,0.315,50.539,4.327819824,1.184093377,1572.586564,Low
Mali,0.327,51.284,4.64327985,1.219264467,1694.504955,Low
Mali,0.336,52.222,4.958739877,1.254435557,1670.312065,Low
Mali,0.348,52.893,5.274199903,1.289606648,1815.665222,Low
Mali,0.355,53.538,5.589659929,1.324777738,1785.697685,Low
Mali,0.364,54.003,5.905119956,1.359948828,1841.853247,Low
Mali,0.373,54.615,6.220579982,1.439669967,1854.398432,Low
Mali,0.381,54.941,6.536040008,1.55489397,1858.566469,Low
Mali,0.39,55.291,6.851500034,1.670117974,1893.502775,Low
Mali,0.398,55.874,7.125589848,1.785341978,1888.819716,Low
Mali,0.406,56.382,7.305920124,1.900565982,1937.948872,Low
Mali,0.411,56.755,7.442359924,2.015789986,1941.54647,Low
Mali,0.407,57.079,7.254854918,1.969857484,1865.392513,Low
Mali,0.404,57.357,7.067349911,1.923924983,1865.700614,Low
Mali,0.41,57.9,7.218820095,1.877992481,1948.201167,Low
Mali,0.409,58.363,7.026150227,1.832059979,2013.092995,Low
Mali,0.407,58.731,7.073800087,1.528259993,2053.328244,Low
Mali,0.413,59.132,7.115580082,1.700025022,2083.633911,Low
Mali,0.417,59.393,7.089373522,1.871790051,2122.26722,Low
Mali,0.421,59.664,7.063263481,2.041840076,2131.324826,Low
Mali,0.407,58.633,7.037249603,1.626710057,2030.440841,Low
Mali,0.408,58.941,7.037249603,1.626710057,2020.453152,Low
Mali,0.41,59.417,7.037249603,1.626710057,2043.672433,Low
Malta,0.726,75.985,12.54930019,6.4654826,18370.31742,High
Malta,0.73,75.458,12.75677013,6.574985169,19106.19226,High
Malta,0.734,75.382,12.94281006,6.684487739,19570.4261,High
Malta,0.745,76.696,13.15359974,6.793990308,20072.29458,High
Malta,0.748,76.621,13.23785019,6.903492878,20636.84213,High
Malta,0.755,77.091,13.34193993,7.012995448,21578.28722,High
Malta,0.754,76.189,13.35453987,7.104784366,22043.00423,High
Malta,0.763,77.323,13.46306038,7.196573285,23004.4197,High
Malta,0.772,77.717,13.84552002,7.288362203,23510.23264,High
Malta,0.776,77.865,13.76667023,7.380151122,24986.28812,High
Malta,0.779,77.58,14.05391026,7.471940041,25126.45959,High
Malta,0.793,79.015,14.05865002,7.934534073,25611.86201,High
Malta,0.798,78.467,14.01716042,8.397128105,26461.02801,High
Malta,0.812,78.763,14.37259007,8.859722137,28153.51959,Very High
Malta,0.826,79.194,14.93609047,9.32231617,28128.2309,Very High
Malta,0.834,79.647,14.93362999,9.784910202,28280.55,Very High
Malta,0.832,79.779,14.63082981,9.821985245,28558.29148,Very High
Malta,0.84,80.088,14.99221039,9.859060287,29539.64585,Very High
Malta,0.844,80.094,14.89570999,10.00864029,31523.89947,Very High
Malta,0.849,80.676,15.22702503,10.15822029,29809.06287,Very High
Malta,0.862,81.813,15.55834007,10.30780029,31331.38346,Very High
Malta,0.857,81.147,15.05198956,10.47278023,32246.45045,Very High
Malta,0.865,81.391,15.26603985,10.79741001,32505.88149,Very High
Malta,0.874,82.015,15.39560032,11.0275898,33706.94136,Very High
Malta,0.881,82.736,15.41493988,11.12584019,35450.20898,Very High
Malta,0.887,82.962,15.49055958,11.21442032,37766.59032,Very High
Malta,0.887,83.111,15.45613003,11.28810978,36405.49463,Very High
Malta,0.896,83.587,15.51881981,11.56434488,39159.53002,Very High
Malta,0.903,83.345,15.70633984,11.84057999,41391.92464,Very High
Malta,0.905,83.207,15.62699032,12.02542019,42083.71716,Very High
Malta,0.901,83.355,15.55049038,12.21026039,37010.11829,Very High
Malta,0.912,83.777,15.86133957,12.21026039,42197.34944,Very High
Malta,0.915,83.704,15.86133957,12.21026039,44464.03057,Very High
Marshall Islands,0.656,63.256,13.50267758,10.88313961,4498.096006,Medium
Marshall Islands,0.659,63.373,13.76266283,11.11766501,4352.383418,Medium
Marshall Islands,0.669,63.464,14.02264808,11.3572443,4716.605108,Medium
Marshall Islands,0.676,63.623,14.28263333,11.59682359,4884.450016,Medium
Marshall Islands,0.688,63.827,14.54261858,11.83640289,5510.881667,Medium
Marshall Islands,0.695,64.057,14.80260383,12.07598218,5607.254104,Medium
Marshall Islands,0.702,64.27,15.06258908,12.31556147,5802.934693,High
Marshall Islands,0.71,64.5,15.32257433,12.48316337,6129.741349,High
Marshall Islands,0.722,64.746,15.58255959,12.65076528,6861.458554,High
Marshall Islands,0.727,64.977,15.8503933,12.81836718,6870.234746,High
Marshall Islands,0.729,65.269,16.11822701,12.81836718,6676.669316,High
Marshall Islands,0.731,65.146,16.38606071,12.81836718,6855.234566,High
Mauritania,0.397,59.77,3.684839964,2.267245743,4448.710057,Low
Mauritania,0.401,59.936,3.783710003,2.344515105,4442.628326,Low
Mauritania,0.41,60.261,4.091469765,2.421784467,4363.648173,Low
Mauritania,0.421,60.379,4.563419819,2.499053828,4410.507929,Low
Mauritania,0.432,60.336,5.220449924,2.57632319,4123.036439,Low
Mauritania,0.438,60.259,5.381599903,2.653592552,4405.201048,Low
Mauritania,0.447,60.063,5.645699978,2.726795105,4756.648393,Low
Mauritania,0.448,60.452,5.710609913,2.799997658,4451.063771,Low
Mauritania,0.456,60.609,6.089719772,2.873200211,4475.891099,Low
Mauritania,0.462,60.819,6.27229023,2.946402764,4524.648298,Low
Mauritania,0.461,61.028,6.303480148,3.019605317,4200.996191,Low
Mauritania,0.462,61.185,6.334670067,3.096874679,3975.02927,Low
Mauritania,0.465,61.268,6.359389782,3.174144041,4120.646237,Low
Mauritania,0.47,61.347,6.434689999,3.251413402,4304.51714,Low
Mauritania,0.48,61.593,6.906650066,3.328682764,4408.611626,Low
Mauritania,0.485,61.656,6.956550121,3.405952126,4660.940673,Low
Mauritania,0.495,61.891,7.18103981,3.491355104,5182.303963,Low
Mauritania,0.495,62.228,7.077354908,3.576758083,4988.408276,Low
Mauritania,0.495,62.399,6.973670006,3.662161062,4895.678584,Low
Mauritania,0.505,62.8,7.516419888,3.74756404,4841.638357,Low
Mauritania,0.508,63.105,7.665470123,3.832967019,4711.317396,Low
Mauritania,0.513,63.346,7.815979958,3.959038083,4692.380081,Low
Mauritania,0.522,63.578,8.192480087,4.085109146,4725.941909,Low
Mauritania,0.53,63.911,8.485039711,4.21118021,4792.800933,Low
Mauritania,0.532,64.155,8.559849739,4.213705063,4830.59729,Low
Mauritania,0.536,64.485,8.634659767,4.216229916,5010.955073,Low
Mauritania,0.532,64.768,8.175000191,4.323796601,4986.597394,Low
Mauritania,0.536,65.083,8.076979637,4.431363287,5184.308037,Low
Mauritania,0.546,65.31,8.510789871,4.538929973,5338.855639,Low
Mauritania,0.552,65.687,8.722080231,4.646496659,5432.671932,Medium
Mauritania,0.539,64.532,8.051850319,4.754063344,5237.615912,Low
Mauritania,0.538,64.364,8.051850319,4.754063344,5210.342944,Low
Mauritania,0.54,64.691,8.051850319,4.754063344,5343.564069,Low
Mauritius,0.62,69.387,9.971670151,5.856750011,8174.476757,Medium
Mauritius,0.627,70.099,10.10330677,5.900706005,8487.315781,Medium
Mauritius,0.633,70.288,10.23494339,5.944661999,8909.856498,Medium
Mauritius,0.636,70.271,10.36658001,5.988617992,9216.954344,Medium
Mauritius,0.64,70.339,10.49821663,6.032573986,9415.180476,Medium
Mauritius,0.644,70.526,10.62985325,6.07652998,9741.958532,Medium
Mauritius,0.648,70.418,10.76148987,6.120485973,10081.35696,Medium
Mauritius,0.654,70.645,10.96531963,6.164441967,10622.44025,Medium
Mauritius,0.662,70.788,11.3348999,6.208397961,11143.29173,Medium
Mauritius,0.67,71.365,11.70448017,6.252353954,11344.12607,Medium
Mauritius,0.682,71.637,12.24652958,6.296309948,12147.79935,Medium
Mauritius,0.692,71.887,12.63938999,6.49846996,12582.88275,Medium
Mauritius,0.696,72.011,12.69091034,6.700629971,12699.47416,Medium
Mauritius,0.704,72.28,12.92984009,6.902789983,13212.43611,High
Mauritius,0.711,72.484,13.03042984,7.104949995,13761.0278,High
Mauritius,0.719,72.675,13.35694027,7.307110006,13913.91416,High
Mauritius,0.725,72.891,13.35130024,7.509270018,14674.57191,High
Mauritius,0.732,73.079,13.39785957,7.711430029,15790.74561,High
Mauritius,0.739,73.338,13.48742008,7.913590041,16373.20792,High
Mauritius,0.746,73.633,13.72397041,8.115750053,16546.92266,High
Mauritius,0.755,73.999,13.87753963,8.317910064,17522.67512,High
Mauritius,0.764,74.241,14.31081963,8.520070076,18039.02721,High
Mauritius,0.774,74.368,14.74615955,8.748864733,18629.23552,High
Mauritius,0.779,74.712,14.66182995,8.977659391,19353.48581,High
Mauritius,0.788,74.852,15.08734989,9.206454048,19939.28659,High
Mauritius,0.791,74.975,14.78390026,9.435248706,20682.69268,High
Mauritius,0.794,75.011,14.82262993,9.546608937,21204.2628,High
Mauritius,0.797,74.881,14.7748003,9.657969169,22380.7368,High
Mauritius,0.8,74.919,14.78962994,9.7693294,23333.6374,Very High
Mauritius,0.806,75.118,14.91059017,9.880689632,24213.21981,Very High
Mauritius,0.792,74.331,14.61009979,9.992049863,20596.60433,High
Mauritius,0.79,73.555,14.61009979,9.992049863,21199.46345,High
Mauritius,0.796,73.975,14.61009979,9.992049863,23251.62071,High
Mexico,0.666,69.971,11.18052959,5.953360081,14735.41298,Medium
Mexico,0.668,70.298,11.02836037,6.024422073,15114.65832,Medium
Mexico,0.67,70.616,10.99157524,6.095484066,15356.6141,Medium
Mexico,0.673,70.942,10.95479012,6.166546059,15574.05843,Medium
Mexico,0.678,71.279,11.06476974,6.237608051,16021.08213,Medium
Mexico,0.678,71.646,11.21502972,6.308670044,14534.79383,Medium
Mexico,0.685,72.037,11.3673296,6.379732037,15302.01171,Medium
Mexico,0.692,72.445,11.46714973,6.450794029,16204.28467,Medium
Mexico,0.699,72.845,11.70351982,6.521856022,16755.68444,Medium
Mexico,0.704,73.225,11.84465981,6.592918015,16998.5177,High
Mexico,0.709,73.569,11.96185017,6.663980007,17562.61123,High
Mexico,0.712,73.867,11.99468994,6.819949985,17273.12543,High
Mexico,0.719,74.106,12.33232975,6.975919962,17028.0568,High
Mexico,0.725,74.274,12.58868027,7.131889939,17014.12706,High
Mexico,0.729,74.372,12.6633997,7.287859917,17467.55788,High
Mexico,0.733,74.376,12.71755981,7.48514986,17507.35638,High
Mexico,0.741,74.331,12.84585953,7.871600151,18146.75435,High
Mexico,0.743,74.238,12.99110985,7.882470131,18290.88996,High
Mexico,0.745,74.152,13.19239044,7.948890209,18319.66117,High
Mexico,0.745,74.119,13.27560043,8.136670113,17090.62063,High
Mexico,0.747,74.19,13.42037964,8.005069733,17819.56652,High
Mexico,0.753,74.365,13.46401978,8.247494698,18134.34709,High
Mexico,0.76,74.574,13.73157978,8.489919662,18472.18891,High
Mexico,0.761,74.739,13.91250992,8.357230186,18297.60348,High
Mexico,0.765,74.797,14.08321953,8.403470039,18671.64772,High
Mexico,0.769,74.682,14.23423958,8.601650238,19044.73057,High
Mexico,0.773,74.412,14.6759901,8.599900246,19305.80753,High
Mexico,0.776,74.138,14.85268021,8.742489815,19512.28817,High
Mexico,0.779,74.015,14.92304993,8.933190346,19726.18934,High
Mexico,0.781,74.202,14.9456501,9.077120304,19471.08158,High
Mexico,0.757,70.133,14.82310009,9.221050262,17721.21226,High
Mexico,0.757,70.213,14.50529957,9.221050262,18582.11081,High
Mexico,0.781,74.832,14.50529957,9.221050262,19138.00726,High
Micronesia (Federated States of),0.637,69.769,12.79847803,7.80353371,3750.631395,Medium
Micronesia (Federated States of),0.641,70.479,12.80668899,7.774548081,3823.74931,Medium
Micronesia (Federated States of),0.636,69.46,12.81490522,7.745670118,3843.154617,Medium
Micronesia (Federated States of),0.643,70.76,12.82312672,7.716899419,3910.102371,Medium
Micronesia (Federated States of),0.641,70.838,12.8313535,7.688235587,3802.14578,Medium
Micronesia (Federated States of),0.642,70.884,12.83958555,7.659678224,3897.196543,Medium
Micronesia (Federated States of),0.643,71.093,12.84782289,7.631226936,3916.596748,Medium
Micronesia (Federated States of),0.642,71.06,12.85606551,7.602881327,3871.67343,Medium
Micronesia (Federated States of),0.641,71.137,12.86431342,7.574641007,3807.204778,Medium
Micronesia (Federated States of),0.642,71.112,12.87256662,7.546505583,3878.65049,Medium
Micronesia (Federated States of),0.644,71.233,12.88082511,7.518474665,3976.606667,Medium
Micronesia (Federated States of),0.646,71.318,12.88908891,7.490547867,4092.031496,Medium
Micronesia (Federated States of),0.644,71.398,12.897358,7.4627248,4002.840399,Medium
Micronesia (Federated States of),0.642,71.499,12.9056324,7.43500508,3842.161925,Medium
Micronesia (Federated States of),0.64,71.529,12.9139068,7.40728536,3739.282317,Medium
Micronesia (Federated States of),0.642,71.408,12.9221812,7.37956564,3896.453746,Medium
Micronesia (Federated States of),0.643,71.595,12.9304556,7.35184592,3914.969406,Medium
Micronesia (Federated States of),0.643,71.467,12.93873,7.3241262,4001.592683,Medium
Micronesia (Federated States of),0.642,71.318,12.830836,7.32692546,3992.023443,Medium
Micronesia (Federated States of),0.64,71.077,12.722942,7.32972472,4022.603414,Medium
Micronesia (Federated States of),0.636,70.674,12.615048,7.33252398,3925.961979,Medium
Micronesia (Federated States of),0.634,70.71,12.615048,7.33252398,3766.358646,Medium
Micronesia (Federated States of),0.634,70.925,12.615048,7.33252398,3709.154916,Medium
Moldova (Republic of),0.688,68.067,10.29488796,9.123799733,14067.23025,Medium
Moldova (Republic of),0.677,66.977,10.40025811,9.254623066,11579.7015,Medium
Moldova (Republic of),0.662,66.96,10.50670675,9.3854464,8134.997648,Medium
Moldova (Republic of),0.662,66.543,10.61424491,9.516269734,8062.764081,Medium
Moldova (Republic of),0.639,65.07,10.72288375,9.647093067,5591.631758,Medium
Moldova (Republic of),0.642,65.099,10.83263452,9.777916401,5569.29,Medium
Moldova (Republic of),0.639,64.241,10.94350862,9.877161688,5462.932438,Medium
Moldova (Republic of),0.646,65.172,11.05551753,9.976406976,5568.207085,Medium
Moldova (Republic of),0.646,65.505,11.16867288,10.07565226,5135.334622,Medium
Moldova (Republic of),0.647,65.561,11.28298639,10.17489755,5020.586462,Medium
Moldova (Republic of),0.655,66.417,11.39846992,10.27414284,5234.577163,Medium
Moldova (Republic of),0.662,66.787,11.32754993,10.37789928,5695.230344,Medium
Moldova (Republic of),0.671,66.938,11.54432964,10.48165571,6284.207721,Medium
Moldova (Republic of),0.681,67.419,11.73703957,10.58541215,6821.161266,Medium
Moldova (Republic of),0.691,67.861,11.93317032,10.68916859,7459.796973,Medium
Moldova (Republic of),0.698,68.169,11.99112988,10.79292502,8016.722202,Medium
Moldova (Republic of),0.706,68.479,12.17490959,11.03878267,8302.752908,High
Moldova (Republic of),0.711,68.947,12.14023018,11.28464031,8404.980127,High
Moldova (Republic of),0.718,69.394,12.06614971,11.38162994,9097.218074,High
Moldova (Republic of),0.713,69.573,11.92813015,11.47673988,8271.048497,High
Moldova (Republic of),0.716,69.357,11.84039974,11.4894104,9022.111316,High
Moldova (Republic of),0.719,69.192,11.84959984,11.55617046,9527.407817,High
Moldova (Republic of),0.722,69.143,11.84010029,11.70310974,9694.757944,High
Moldova (Republic of),0.726,69.099,11.86797047,11.69207954,10580.40618,High
Moldova (Republic of),0.749,69.031,14.09694004,11.76074028,11053.90484,High
Moldova (Republic of),0.749,69.24,14.06130028,11.76515007,10807.27897,High
Moldova (Republic of),0.755,69.917,14.07907009,11.79195658,11438.70712,High
Moldova (Republic of),0.764,70.516,14.29199028,11.8187631,12133.42925,High
Moldova (Republic of),0.767,70.492,14.38838005,11.84556961,12720.15346,High
Moldova (Republic of),0.773,70.935,14.47257042,11.82159042,13450.20058,High
Moldova (Republic of),0.765,70.166,14.53956985,11.8338152,12262.79264,High
Moldova (Republic of),0.767,68.846,14.76988029,11.8338152,13872.06309,High
Moldova (Republic of),0.763,68.621,14.90598011,11.8338152,12963.61829,High
Mongolia,0.579,58.765,10.12985992,8.489093305,4551.658099,Medium
Mongolia,0.575,59.237,9.677269936,8.515587225,4357.159185,Medium
Mongolia,0.564,59.641,8.751159668,8.542081144,3964.611052,Medium
Mongolia,0.55,60.038,7.619840145,8.568575063,3641.462652,Medium
